NIM;Nama;Program Studi;Jalur Masuk;Asal Sekolah;Tahun_PMB;IPS Semester 1;Jumlah sks Semester Semester 1;IPK Semester 1;Jumlah sks Total Semester 1;IPS Semester 2;Jumlah sks Semester Semester 2;IPK Semester 2;Jumlah sks Total Semester 2;Target
2314201210247;1809;11;6;184;6;3.93;24.0;3.93;129.0;3.71;22.0;3.5;151.0;1
2314201210248;1958;11;10;184;1;3.9;24.0;3.9;129.0;3.9;22.0;3.53;151.0;1
2314201210249;2462;11;8;184;0;3.83;24.0;3.83;129.0;0.0;0.0;3.82;24.0;1
2314201210250;2733;11;8;184;0;3.56;24.0;3.56;129.0;3.86;22.0;3.46;151.0;1
2314201210251;2844;11;8;184;0;3.81;24.0;3.81;129.0;3.57;22.0;3.46;151.0;1
2314201210252;3052;11;8;184;0;3.44;24.0;3.44;129.0;3.77;22.0;3.58;151.0;1
2314201210253;3210;11;6;184;6;3.75;24.0;3.75;129.0;3.67;22.0;3.39;151.0;1
2314201210254;3226;11;8;184;0;3.9;24.0;3.9;129.0;3.8;22.0;3.66;151.0;1
2314201210255;3605;11;6;184;6;3.6;24.0;3.6;129.0;3.62;22.0;3.53;151.0;1
2314201210256;3623;11;6;184;6;3.76;24.0;3.76;129.0;3.53;22.0;3.4;151.0;1
2314201210257;3760;11;8;184;0;3.69;24.0;3.69;129.0;3.86;22.0;3.63;151.0;1
2314201210258;3862;11;8;184;0;3.91;24.0;3.91;129.0;3.81;22.0;3.53;151.0;1
2314201210259;3893;11;8;184;0;3.9;24.0;3.9;129.0;3.7;22.0;3.43;151.0;1
2314201210260;4033;11;6;184;6;3.76;24.0;3.76;129.0;3.55;22.0;3.41;151.0;1
2314201210261;4065;11;6;184;6;3.6;24.0;3.6;129.0;3.41;22.0;3.49;151.0;1
2314201210262;4199;11;6;184;6;3.55;24.0;3.55;129.0;3.71;22.0;3.55;151.0;1
2314201210263;4211;11;6;184;6;3.96;24.0;3.96;129.0;3.69;22.0;3.56;151.0;1
2314201210264;13;11;6;184;6;3.89;24.0;3.89;129.0;3.74;22.0;3.43;151.0;1
2314201210265;23;11;8;184;0;3.84;24.0;3.84;129.0;3.03;22.0;3.45;46.0;1
2314201210266;548;11;6;184;6;3.88;24.0;3.88;129.0;3.8;22.0;3.55;151.0;1
2314201210267;568;11;8;184;0;3.24;24.0;3.24;129.0;3.38;22.0;3.4;151.0;1
2314201210268;578;11;8;184;0;3.35;24.0;3.35;129.0;3.89;22.0;3.42;151.0;1
2314201210269;776;11;8;184;0;3.56;24.0;3.56;129.0;3.57;22.0;3.42;151.0;1
2314201210270;928;11;8;184;0;3.68;24.0;3.68;129.0;3.75;22.0;3.59;151.0;1
2314201210271;1373;11;8;184;0;3.79;24.0;3.79;129.0;3.81;22.0;3.57;151.0;1
2314201210272;1387;11;6;184;6;4.0;24.0;4.0;129.0;3.8;22.0;3.64;151.0;1
2314201210273;1484;11;8;184;0;3.71;24.0;3.71;129.0;3.8;22.0;3.73;151.0;1
2314201210274;1514;11;8;184;0;3.39;24.0;3.39;129.0;3.95;22.0;3.46;151.0;1
2314201210275;1860;11;6;184;6;3.84;24.0;3.84;129.0;3.86;22.0;3.62;151.0;1
2314201210276;2078;11;6;184;6;3.98;24.0;3.98;129.0;3.89;22.0;3.65;151.0;1
2314201210277;2236;11;8;4;5;3.88;24.0;3.88;129.0;3.8;22.0;3.69;151.0;1
2314201210278;2967;11;8;184;0;0.75;24.0;3.0;129.0;0.0;0.0;0.75;24.0;0
2314201210279;3056;11;8;184;0;3.61;24.0;3.61;129.0;3.85;22.0;3.54;151.0;1
2314201210281;3528;11;8;184;0;3.45;24.0;3.45;129.0;3.85;22.0;3.44;151.0;1
2314201210282;3653;11;6;184;6;3.71;24.0;3.71;129.0;3.7;22.0;3.52;151.0;1
2314201210283;3921;11;8;184;0;3.79;24.0;3.79;24.0;3.81;22.0;3.62;151.0;1
2314201210284;4040;11;8;184;0;3.45;24.0;3.45;24.0;3.85;22.0;3.5;151.0;1
2314201210285;4214;11;6;184;6;3.71;24.0;3.71;24.0;3.85;22.0;3.47;151.0;1
2314201210286;4243;11;6;184;6;4.0;24.0;4.0;129.0;3.8;22.0;3.62;151.0;1
2314201210288;397;11;8;156;5;3.25;24.0;3.25;105.0;3.15;24.0;3.2;48.0;1
2314201210289;4111;11;13;184;2;3.27;24.0;3.27;105.0;3.27;24.0;3.27;48.0;1
2314201210290;448;11;8;184;0;3.5;24.0;3.5;129.0;3.72;22.0;3.35;151.0;1
2314201210291;3963;11;15;183;5;3.62;24.0;3.62;24.0;3.39;24.0;3.51;48.0;1
2314320110001;3;3;13;270;5;3.94;20.0;3.94;20.0;3.9;20.0;3.92;40.0;1
2314320110002;147;3;8;184;3;3.43;20.0;3.43;20.0;3.81;20.0;3.62;40.0;1
2314320110003;224;3;8;33;5;2.58;20.0;2.58;20.0;2.21;20.0;2.4;40.0;0
2314320110004;261;3;8;490;5;3.65;20.0;3.65;20.0;3.78;20.0;3.71;40.0;1
2314320110005;297;3;8;244;5;3.49;20.0;3.49;20.0;3.78;20.0;3.64;40.0;1
2314320110006;298;3;8;317;5;3.48;20.0;3.48;20.0;3.58;20.0;3.53;40.0;1
2314320110007;314;3;13;184;4;3.88;20.0;3.88;20.0;3.91;20.0;3.9;40.0;1
2314320110008;367;3;12;231;5;3.72;20.0;3.72;20.0;3.87;20.0;3.8;40.0;1
2314320110009;410;3;13;49;5;3.58;20.0;3.58;20.0;3.61;20.0;3.6;40.0;1
2314320110010;449;3;15;347;5;3.7;20.0;3.7;20.0;3.75;20.0;3.73;40.0;1
2314320110011;543;3;8;340;5;3.35;20.0;3.35;20.0;3.65;20.0;3.5;40.0;1
2314320110012;574;3;8;436;5;3.78;20.0;3.78;20.0;3.94;20.0;3.86;40.0;1
2314320110013;581;3;8;63;5;3.58;20.0;3.58;20.0;3.78;20.0;3.68;40.0;1
2314320110014;682;3;13;242;5;3.55;20.0;3.55;20.0;3.64;20.0;3.59;40.0;1
2314320110015;703;3;15;432;5;3.68;20.0;3.68;20.0;3.65;20.0;3.67;40.0;1
2314320110016;863;3;13;336;5;3.45;20.0;3.45;20.0;3.67;20.0;3.56;40.0;1
2314320110018;1043;3;13;282;5;3.32;20.0;3.32;20.0;3.67;20.0;3.49;40.0;1
2314320110019;1128;3;8;70;5;3.51;20.0;3.51;20.0;3.21;20.0;3.36;40.0;1
2314320110020;1190;3;13;319;5;3.58;20.0;3.58;20.0;3.9;20.0;3.74;40.0;1
2314320110021;1245;3;13;239;5;3.61;20.0;3.61;20.0;3.83;20.0;3.72;40.0;1
2314320110022;1352;3;15;88;5;3.65;20.0;3.65;20.0;3.82;20.0;3.74;40.0;1
2314320110023;1413;3;8;36;5;3.82;20.0;3.82;20.0;3.81;20.0;3.81;40.0;1
2314320110024;1448;3;8;139;5;3.32;20.0;3.32;20.0;3.64;20.0;3.48;40.0;1
2314320110025;1451;3;8;184;4;3.42;20.0;3.42;20.0;3.76;20.0;3.59;40.0;1
2314320110026;1494;3;8;377;5;3.88;20.0;3.88;20.0;3.88;20.0;3.88;40.0;1
2314320110027;1504;3;8;16;5;3.52;20.0;3.52;20.0;3.47;20.0;3.5;40.0;1
2314320110028;1517;3;8;99;5;3.62;20.0;3.62;20.0;3.91;20.0;3.76;40.0;1
2314320110029;1556;3;14;328;5;3.35;20.0;3.35;20.0;3.83;20.0;3.59;40.0;1
2314320110030;1584;3;8;65;5;3.59;20.0;3.59;20.0;3.78;20.0;3.69;40.0;1
2314320110031;1651;3;12;417;5;3.25;20.0;3.25;20.0;0.0;0.0;3.25;20.0;1
2314320110032;1797;3;8;184;0;3.46;20.0;3.46;20.0;3.65;20.0;3.55;40.0;1
2314320110033;1851;3;8;184;0;3.38;20.0;3.38;20.0;3.54;20.0;3.46;40.0;1
2314320110034;1932;3;15;94;5;3.56;20.0;3.56;20.0;3.76;20.0;3.66;40.0;1
2314320110035;1933;3;15;360;5;3.61;20.0;3.61;20.0;3.81;20.0;3.71;40.0;1
2314320110036;1970;3;15;263;5;3.43;20.0;3.43;20.0;3.72;20.0;3.58;40.0;1
2314320110037;1975;3;12;420;5;3.46;20.0;3.46;20.0;3.81;18.0;3.62;38.0;1
2314320110038;1992;3;15;142;5;3.78;20.0;3.78;20.0;3.76;20.0;3.77;40.0;1
2314320110039;2126;3;8;2;5;2.9;20.0;2.9;20.0;3.51;20.0;3.2;40.0;1
2314320110040;2135;3;13;50;5;3.74;20.0;3.74;20.0;3.85;20.0;3.8;40.0;1
2314320110041;2166;3;8;483;5;3.58;20.0;3.58;20.0;3.87;20.0;3.73;40.0;1
2314320110042;2173;3;12;410;5;3.56;20.0;3.56;20.0;3.13;20.0;3.34;40.0;1
2314320110043;2220;3;14;71;5;3.35;20.0;3.35;20.0;3.65;20.0;3.5;40.0;1
2314320110044;2235;3;13;184;2;3.64;20.0;3.64;20.0;3.42;20.0;3.53;40.0;1
2314320110046;2250;3;8;125;5;3.44;20.0;3.44;20.0;3.69;20.0;3.56;40.0;1
2314320110047;2253;3;8;151;5;3.64;20.0;3.64;20.0;3.63;20.0;3.64;40.0;1
2314320110048;2256;3;8;67;5;3.52;20.0;3.52;20.0;3.58;20.0;3.55;40.0;1
2314320110049;2262;3;8;531;5;3.2;20.0;3.2;20.0;0.0;0.0;3.2;20.0;1
2314320110050;2295;3;8;16;5;3.0;20.0;3.0;20.0;2.91;20.0;2.95;40.0;1
2314320110051;2304;3;8;184;0;3.35;20.0;3.35;20.0;3.76;20.0;3.56;40.0;1
2314320110052;2317;3;8;398;5;3.45;20.0;3.45;20.0;3.71;20.0;3.58;40.0;1
2314320110053;2393;3;8;184;4;3.54;20.0;3.54;20.0;3.85;20.0;3.7;40.0;1
2314320110055;2423;3;14;53;5;3.68;20.0;3.68;20.0;3.83;20.0;3.75;40.0;1
2314320110056;2430;3;8;82;5;3.71;20.0;3.71;20.0;3.74;20.0;3.72;40.0;1
2314320110057;2461;3;8;184;2;3.5;20.0;3.5;20.0;3.67;20.0;3.59;40.0;1
2314320110058;2520;3;8;359;5;3.68;20.0;3.68;20.0;3.67;20.0;3.68;40.0;1
2314320110059;2538;3;8;136;5;3.29;20.0;3.29;20.0;3.74;20.0;3.51;40.0;1
2314320110060;2584;3;15;71;5;3.84;20.0;3.84;20.0;3.9;20.0;3.87;40.0;1
2314320110062;2608;3;8;307;5;3.62;20.0;3.62;20.0;3.67;20.0;3.65;40.0;1
2314320110063;2635;3;13;72;5;3.58;20.0;3.58;20.0;3.88;20.0;3.73;40.0;1
2314320110064;2689;3;13;196;5;3.94;20.0;3.94;20.0;3.87;20.0;3.9;40.0;1
2314320110065;2792;3;8;197;5;3.26;20.0;3.26;20.0;3.69;20.0;3.48;40.0;1
2314320110066;2910;3;8;456;5;2.16;20.0;2.16;20.0;3.26;20.0;2.71;40.0;0
2314320110067;2929;3;13;201;5;3.67;20.0;3.67;20.0;3.67;20.0;3.67;40.0;1
2314320110068;2992;3;13;349;5;3.68;20.0;3.68;20.0;3.84;20.0;3.76;40.0;1
2314320110069;2993;3;13;349;5;3.74;20.0;3.74;20.0;3.87;20.0;3.8;40.0;1
2314320110070;3085;3;13;184;5;3.43;20.0;3.43;20.0;3.83;20.0;3.63;40.0;1
2314320110071;3116;3;8;195;5;3.84;20.0;3.84;20.0;3.84;20.0;3.84;40.0;1
2314320110072;3172;3;8;246;5;3.72;20.0;3.72;20.0;3.9;20.0;3.81;40.0;1
2314320110073;3264;3;13;259;5;3.49;20.0;3.49;20.0;3.8;20.0;3.65;40.0;1
2314320110074;3343;3;8;328;5;3.39;20.0;3.39;20.0;3.77;20.0;3.58;40.0;1
2314320110075;3381;3;8;530;5;3.62;20.0;3.62;20.0;3.57;20.0;3.6;40.0;1
2314320110076;3479;3;13;285;5;3.87;20.0;3.87;20.0;3.9;20.0;3.89;40.0;1
2314320110077;3492;3;14;184;2;3.64;20.0;3.64;20.0;3.8;20.0;3.72;40.0;1
2314320110078;3494;3;13;119;5;3.71;20.0;3.71;20.0;3.69;20.0;3.7;40.0;1
2314320110079;3640;3;8;365;5;3.55;20.0;3.55;20.0;3.38;20.0;3.46;40.0;1
2314320110080;3654;3;13;262;5;3.55;20.0;3.55;20.0;3.66;20.0;3.6;40.0;1
2314320110081;3716;3;15;184;2;3.55;20.0;3.55;20.0;3.78;20.0;3.67;40.0;1
2314320110082;3724;3;8;336;5;3.78;20.0;3.78;20.0;3.8;20.0;3.79;40.0;1
2314320110083;3807;3;13;402;5;3.74;20.0;3.74;20.0;3.88;20.0;3.81;40.0;1
2314320110084;3811;3;13;97;5;3.67;20.0;3.67;20.0;3.76;20.0;3.71;40.0;1
2314320110085;3854;3;8;273;5;3.63;20.0;3.63;20.0;3.7;20.0;3.67;40.0;1
2314320110086;4053;3;15;238;5;3.69;20.0;3.69;20.0;3.85;20.0;3.77;40.0;1
2314320110087;4058;3;12;43;5;3.58;20.0;3.58;20.0;3.91;20.0;3.75;40.0;1
2314320110088;4134;3;8;136;5;2.85;20.0;2.85;20.0;2.37;20.0;2.61;40.0;0
2314320110089;4147;3;12;394;5;3.94;20.0;3.94;20.0;3.94;20.0;3.94;40.0;1
2314320110090;4225;3;13;254;5;3.71;20.0;3.71;20.0;0.0;0.0;3.71;20.0;1
2314320110091;4262;3;8;227;5;3.25;20.0;3.25;20.0;3.74;20.0;3.49;40.0;1
2314320110092;2296;3;8;31;5;3.65;20.0;3.65;20.0;3.86;20.0;3.76;40.0;1
2314320110093;2439;3;8;64;5;3.87;20.0;3.87;20.0;3.91;20.0;3.89;40.0;1
2314320110094;4060;3;8;424;5;3.59;20.0;3.59;20.0;3.67;20.0;3.63;40.0;1
2314320110095;1967;3;13;429;5;3.64;20.0;3.64;20.0;3.8;20.0;3.72;40.0;1
2314320110096;2458;3;12;35;5;3.81;20.0;3.81;20.0;3.86;20.0;3.84;40.0;1
2314401110001;231;2;8;408;5;3.82;20.0;3.82;20.0;3.82;18.0;3.82;38.0;1
2314401110002;1176;2;13;256;5;3.88;20.0;3.88;20.0;3.82;18.0;3.85;38.0;1
2314401110003;2186;2;8;44;5;3.81;20.0;3.81;20.0;3.86;18.0;3.83;38.0;1
2314401110004;2497;2;13;84;5;3.88;20.0;3.88;20.0;3.81;18.0;3.84;38.0;1
2314401110005;2862;2;8;502;5;3.43;20.0;3.43;20.0;3.64;18.0;3.53;38.0;1
2314401110006;3985;2;13;376;5;3.88;20.0;3.88;20.0;3.82;18.0;3.85;38.0;1
2314401110007;304;2;8;56;5;3.6;20.0;3.6;20.0;3.53;18.0;3.57;38.0;1
2314401110008;487;2;8;184;5;3.4;20.0;3.4;20.0;3.73;18.0;3.56;38.0;1
2314401110009;632;2;14;69;5;3.54;20.0;3.54;20.0;3.73;18.0;3.63;38.0;1
2314401110010;677;2;8;251;5;3.44;20.0;3.44;20.0;3.56;18.0;3.5;38.0;1
2314401110011;1260;2;12;411;5;3.68;20.0;3.68;20.0;3.86;18.0;3.76;38.0;1
2314401110012;1987;2;8;123;5;3.41;20.0;3.41;20.0;3.61;18.0;3.51;38.0;1
2314401110013;2064;2;8;305;5;3.94;20.0;3.94;20.0;3.9;18.0;3.92;38.0;1
2314401110014;2245;2;12;54;5;3.23;20.0;3.23;20.0;3.3;18.0;3.26;38.0;1
2314401110015;2534;2;8;12;5;3.75;20.0;3.75;20.0;3.69;18.0;3.72;38.0;1
2314401110016;2573;2;14;57;5;3.49;20.0;3.49;20.0;3.61;18.0;3.55;38.0;1
2314401110017;2772;2;13;257;5;3.91;20.0;3.91;20.0;3.82;18.0;3.87;38.0;1
2314401110018;2889;2;8;184;0;3.49;20.0;3.49;20.0;3.72;18.0;3.6;38.0;1
2314401110019;2997;2;8;181;5;3.16;20.0;3.16;20.0;3.48;18.0;3.31;38.0;1
2314401110020;3376;2;8;132;5;3.66;20.0;3.66;20.0;3.64;18.0;3.65;38.0;1
2314401110021;3414;2;14;102;5;3.2;20.0;3.2;20.0;3.44;18.0;3.32;38.0;1
2314401110022;4101;2;8;333;5;3.6;20.0;3.6;20.0;3.64;18.0;3.62;38.0;1
2314401110023;4113;2;8;11;5;3.5;20.0;3.5;20.0;3.69;18.0;3.59;38.0;1
2314901110001;39;6;2;184;1;3.56;19.0;3.56;19.0;3.72;17.0;3.63;36.0;1
2314901110002;50;6;8;184;1;3.49;19.0;3.49;19.0;3.54;17.0;3.51;36.0;1
2314901110003;95;6;8;184;1;3.41;19.0;3.41;19.0;3.74;17.0;3.56;36.0;1
2314901110004;112;6;8;184;1;3.43;19.0;3.43;19.0;3.7;17.0;3.56;36.0;1
2314901110005;194;6;3;184;1;3.45;19.0;3.45;19.0;3.63;17.0;3.53;36.0;1
2314901110006;324;6;8;184;1;3.4;19.0;3.4;19.0;3.61;14.0;3.49;33.0;1
2314901110007;325;6;10;184;1;3.62;19.0;3.62;19.0;3.89;17.0;3.75;36.0;1
2314901110008;355;6;8;184;0;3.43;19.0;3.43;19.0;3.72;17.0;3.57;36.0;1
2314901110009;369;6;4;184;1;3.56;19.0;3.56;19.0;3.63;17.0;3.59;36.0;1
2314901110010;434;6;4;184;1;3.72;19.0;3.72;19.0;3.95;17.0;3.82;36.0;1
2314901110011;471;6;10;184;1;3.61;19.0;3.61;19.0;3.82;17.0;3.71;36.0;1
2314901110012;565;6;4;184;1;3.73;19.0;3.73;19.0;3.82;17.0;3.78;36.0;1
2314901110013;608;6;8;184;1;3.61;19.0;3.61;19.0;3.79;17.0;3.69;36.0;1
2314901110014;640;6;5;184;1;3.45;19.0;3.45;19.0;3.77;17.0;3.6;36.0;1
2314901110015;706;6;2;184;1;3.4;19.0;3.4;19.0;3.68;17.0;3.53;36.0;1
2314901110016;801;6;8;184;1;3.45;19.0;3.45;19.0;3.75;17.0;3.59;36.0;1
2314901110017;914;6;5;184;1;3.28;19.0;3.28;19.0;3.75;17.0;3.5;36.0;1
2314901110018;916;6;2;184;1;3.68;19.0;3.68;19.0;3.74;17.0;3.71;36.0;1
2314901110019;951;6;4;184;1;3.62;19.0;3.62;19.0;3.89;17.0;3.75;36.0;1
2314901110020;1010;6;4;184;1;3.43;19.0;3.43;19.0;3.58;17.0;3.5;36.0;1
2314901110021;1093;6;4;184;1;3.61;19.0;3.61;19.0;3.58;17.0;3.59;36.0;1
2314901110022;1200;6;10;184;1;3.24;19.0;3.24;19.0;3.81;17.0;3.51;36.0;1
2314901110024;1231;6;4;184;1;3.61;19.0;3.61;19.0;3.79;17.0;3.69;36.0;1
2314901110025;1415;6;2;184;1;3.49;19.0;3.49;19.0;3.86;17.0;3.67;36.0;1
2314901110026;1482;6;2;184;1;3.23;19.0;3.23;19.0;3.79;17.0;3.49;36.0;1
2314901110027;1700;6;10;184;1;3.49;19.0;3.49;19.0;3.68;17.0;3.58;36.0;1
2314901110028;1712;6;10;184;1;3.53;19.0;3.53;19.0;3.72;17.0;3.62;36.0;1
2314901110029;1733;6;8;184;0;3.43;19.0;3.43;19.0;3.75;17.0;3.58;36.0;1
2314901110030;1799;6;8;184;1;3.75;19.0;3.75;19.0;3.82;17.0;3.78;36.0;1
2314901110031;1842;6;2;184;1;3.54;19.0;3.54;19.0;3.74;17.0;3.63;36.0;1
2314901110032;1923;6;8;184;1;3.64;19.0;3.64;19.0;3.79;17.0;3.71;36.0;1
2314901110033;1929;6;4;184;1;3.15;19.0;3.15;19.0;3.77;17.0;3.44;36.0;1
2314901110034;1960;6;8;184;1;3.53;19.0;3.53;19.0;3.72;17.0;3.62;36.0;1
2314901110035;2024;6;2;184;1;3.65;19.0;3.65;19.0;3.57;17.0;3.61;36.0;1
2314901110036;2242;6;2;184;1;3.53;19.0;3.53;19.0;3.68;17.0;3.6;36.0;1
2314901110037;2454;6;10;184;1;3.57;19.0;3.57;19.0;3.63;17.0;3.6;36.0;1
2314901110038;2485;6;5;184;1;3.36;19.0;3.36;19.0;3.68;17.0;3.51;36.0;1
2314901110039;2537;6;10;184;1;3.53;19.0;3.53;19.0;3.56;17.0;3.54;36.0;1
2314901110040;2592;6;8;184;1;3.65;19.0;3.65;19.0;3.77;17.0;3.71;36.0;1
2314901110041;2654;6;10;184;1;3.29;19.0;3.29;19.0;3.7;17.0;3.49;36.0;1
2314901110042;2727;6;4;184;1;3.43;19.0;3.43;19.0;3.74;17.0;3.57;36.0;1
2314901110043;2823;6;8;184;3;3.61;19.0;3.61;19.0;3.79;17.0;3.69;36.0;1
2314901110044;2914;6;8;184;0;3.43;19.0;3.43;19.0;3.74;17.0;3.57;36.0;1
2314901110045;2933;6;2;184;1;3.65;19.0;3.65;19.0;3.75;17.0;3.7;36.0;1
2314901110046;2987;6;10;184;1;3.29;19.0;3.29;19.0;3.66;17.0;3.47;36.0;1
2314901110047;2995;6;2;184;1;3.34;19.0;3.34;19.0;3.79;17.0;3.55;36.0;1
2314901110048;3029;6;8;184;1;3.65;19.0;3.65;19.0;3.86;17.0;3.75;36.0;1
2314901110049;3032;6;8;184;1;3.4;19.0;3.4;19.0;3.61;17.0;3.5;36.0;1
2314901110050;3041;6;4;184;1;3.73;19.0;3.73;19.0;3.79;17.0;3.76;36.0;1
2314901110051;3175;6;4;184;1;3.42;19.0;3.42;19.0;3.75;17.0;3.57;36.0;1
2314901110052;3216;6;8;184;1;3.78;19.0;3.78;19.0;3.74;17.0;3.76;36.0;1
2314901110053;3299;6;8;184;1;3.38;19.0;3.38;19.0;3.79;17.0;3.57;36.0;1
2314901110054;3365;6;4;184;1;3.54;19.0;3.54;19.0;3.79;17.0;3.66;36.0;1
2314901110055;3406;6;8;184;1;3.56;19.0;3.56;19.0;3.54;17.0;3.55;36.0;1
2314901110056;3507;6;10;184;1;3.4;19.0;3.4;19.0;3.59;17.0;3.49;36.0;1
2314901110057;3604;6;10;184;1;3.56;19.0;3.56;19.0;3.84;17.0;3.69;36.0;1
2314901110058;3609;6;8;184;1;3.49;19.0;3.49;19.0;3.63;17.0;3.56;36.0;1
2314901110059;3637;6;4;184;1;3.65;19.0;3.65;19.0;3.84;17.0;3.74;36.0;1
2314901110060;3660;6;4;184;1;3.75;19.0;3.75;19.0;3.89;17.0;3.82;36.0;1
2314901110061;3704;6;10;184;1;3.56;19.0;3.56;19.0;3.74;17.0;3.64;36.0;1
2314901110062;3826;6;10;184;1;3.65;19.0;3.65;19.0;3.79;17.0;3.72;36.0;1
2314901110063;3935;6;8;184;1;3.49;19.0;3.49;19.0;3.74;17.0;3.61;36.0;1
2314901110064;4131;6;8;184;1;3.4;19.0;3.4;19.0;3.59;14.0;3.48;33.0;1
2314901110065;4155;6;8;184;1;3.54;19.0;3.54;19.0;3.72;17.0;3.63;36.0;1
2314901110066;4249;6;8;184;1;3.48;19.0;3.48;19.0;3.79;17.0;3.63;36.0;1
2314901110067;4309;6;4;184;1;3.4;19.0;3.4;19.0;3.63;17.0;3.51;36.0;1
2314901110083;705;6;8;184;0;3.7;19.0;3.7;19.0;3.75;17.0;3.72;36.0;1
2314901110227;444;6;8;184;0;0.0;20.35910878112713;3.443432379287743;0.0;3.7;19.0;3.7;19.0;1
2314901110228;637;6;8;184;6;0.0;20.35910878112713;3.443432379287743;0.0;3.49;19.0;3.49;19.0;1
2314901110229;3022;6;8;184;0;0.0;20.35910878112713;3.443432379287743;0.0;3.65;19.0;3.65;19.0;1
2314901110230;3198;6;10;184;1;0.0;20.35910878112713;3.443432379287743;0.0;3.83;19.0;3.83;19.0;1
2314901110231;3451;6;8;184;0;0.0;20.35910878112713;3.443432379287743;0.0;3.67;19.0;3.67;19.0;1
2314901110243;1702;6;8;184;1;0.0;20.35910878112713;3.443432379287743;0.0;3.54;19.0;3.54;19.0;1
2314901210068;14;6;8;184;4;3.59;19.0;3.59;19.0;3.91;17.0;3.74;36.0;1
2314901210069;63;6;8;184;4;3.78;19.0;3.78;19.0;3.75;17.0;3.77;36.0;1
2314901210070;143;6;8;184;4;3.95;19.0;3.95;19.0;3.72;17.0;3.84;36.0;1
2314901210071;186;6;15;184;4;3.78;19.0;3.78;19.0;3.65;17.0;3.72;36.0;1
2314901210072;212;6;8;184;4;3.97;19.0;3.97;19.0;3.68;17.0;3.83;36.0;1
2314901210073;260;6;8;184;4;3.83;19.0;3.83;19.0;4.0;17.0;3.91;36.0;1
2314901210074;340;6;15;184;4;3.75;19.0;3.75;19.0;3.79;17.0;3.77;36.0;1
2314901210075;374;6;15;184;4;3.95;19.0;3.95;19.0;3.58;17.0;3.78;36.0;1
2314901210076;481;6;8;184;4;3.75;19.0;3.75;19.0;3.96;17.0;3.85;36.0;1
2314901210077;498;6;2;184;3;3.45;19.0;3.45;19.0;3.81;17.0;3.62;36.0;1
2314901210078;549;6;8;184;4;3.92;19.0;3.92;19.0;3.82;17.0;3.88;36.0;1
2314901210079;559;6;8;184;3;3.79;19.0;3.79;19.0;3.54;17.0;3.68;36.0;1
2314901210080;600;6;8;184;4;3.75;19.0;3.75;19.0;3.84;17.0;3.79;36.0;1
2314901210081;631;6;8;184;4;3.75;19.0;3.75;19.0;3.89;17.0;3.82;36.0;1
2314901210082;704;6;15;184;4;3.75;19.0;3.75;19.0;3.89;17.0;3.82;36.0;1
2314901210084;715;6;8;184;4;3.75;19.0;3.75;19.0;3.75;17.0;3.75;36.0;1
2314901210085;741;6;8;184;4;3.53;19.0;3.53;19.0;3.88;17.0;3.69;36.0;1
2314901210086;748;6;8;184;4;3.92;19.0;3.92;19.0;3.63;17.0;3.78;36.0;1
2314901210087;786;6;8;184;4;3.65;19.0;3.65;19.0;3.88;17.0;3.76;36.0;1
2314901210088;892;6;8;184;4;3.7;19.0;3.7;19.0;3.86;17.0;3.78;36.0;1
2314901210089;911;6;8;184;4;3.97;19.0;3.97;19.0;3.68;17.0;3.83;36.0;1
2314901210090;921;6;8;184;4;3.73;19.0;3.73;19.0;3.68;17.0;3.71;36.0;1
2314901210091;929;6;8;184;4;3.75;19.0;3.75;19.0;3.82;17.0;3.78;36.0;1
2314901210092;976;6;13;184;4;3.65;19.0;3.65;19.0;3.75;17.0;3.7;36.0;1
2314901210093;1020;6;8;184;4;3.92;19.0;3.92;19.0;3.58;17.0;3.76;36.0;1
2314901210094;1023;6;13;184;4;2.22;19.0;2.22;19.0;0.0;0.0;2.22;19.0;0
2314901210095;1030;6;8;184;4;3.83;19.0;3.83;19.0;4.0;17.0;3.91;36.0;1
2314901210096;1051;6;13;184;4;3.75;19.0;3.75;19.0;3.81;17.0;3.78;36.0;1
2314901210097;1072;6;8;184;0;3.49;19.0;3.49;19.0;3.86;17.0;3.67;36.0;1
2314901210098;1086;6;13;184;4;3.92;19.0;3.92;19.0;3.89;17.0;3.91;36.0;1
2314901210099;1097;6;8;184;4;4.0;19.0;4.0;19.0;3.81;17.0;3.91;36.0;1
2314901210100;1099;6;14;184;4;3.7;19.0;3.7;19.0;3.84;17.0;3.77;36.0;1
2314901210101;1125;6;8;184;4;3.75;19.0;3.75;19.0;3.96;17.0;3.85;36.0;1
2314901210102;1138;6;8;184;4;3.75;19.0;3.75;19.0;3.68;17.0;3.72;36.0;1
2314901210103;1154;6;8;184;4;3.67;19.0;3.67;19.0;3.86;17.0;3.76;36.0;1
2314901210104;1155;6;15;184;4;3.97;19.0;3.97;19.0;3.91;17.0;3.94;36.0;1
2314901210105;1187;6;15;184;4;3.62;19.0;3.62;19.0;3.88;17.0;3.74;36.0;1
2314901210106;1252;6;8;184;4;3.87;19.0;3.87;19.0;3.96;17.0;3.92;36.0;1
2314901210107;1289;6;8;184;4;3.73;19.0;3.73;19.0;3.68;17.0;3.71;36.0;1
2314901210108;1306;6;15;184;4;3.75;19.0;3.75;19.0;3.82;17.0;3.78;36.0;1
2314901210109;1312;6;15;184;4;3.73;19.0;3.73;19.0;3.84;17.0;3.78;36.0;1
